term,coef,se,OR,OR_lower,OR_upper,z,pvalue,inference
rep_attorney,1.1783038160082333,0.3865330903970578,3.248858864300344,1.5230257159456586,6.93033860796578,3.0483905395986826,0.0023007071279454137,cluster_robust+wild_bootstrap
rep_agent,0.8253584058324462,0.392296611150095,2.2826987512812567,1.0580811670989059,4.9246822938810775,2.1039141873103238,0.03538593318346438,cluster_robust+wild_bootstrap
rep_vso,0.5441482924433007,0.33174160861857344,1.7231401457276985,0.899365953134706,3.301450262231295,1.6402774879799478,0.10094748416641981,cluster_robust+wild_bootstrap
hearing,0.45578346445542584,0.22587272895996427,1.577408742722199,1.0131587398390869,2.455901769165625,2.0178773531186804,0.04360403619310686,cluster_robust+wild_bootstrap
len_chars_clip,-1.0918602028516462e-05,2.730227829371699e-06,0.9999890814575793,0.9999837302837792,0.9999944326600148,-3.9991541771915546,6.35692603635317e-05,cluster_robust+wild_bootstrap
