term,coef,se,OR,OR_lower,OR_upper,z,pvalue,inference
rep_attorney,1.770830738499519,0.499887081924962,5.8757325316716305,2.205715746747437,15.652167707762878,3.542461492864379,0.000396411294204905,cluster_robust+wild_bootstrap
rep_agent,1.4126883686370468,0.482557677272888,4.106981656793366,1.595002527989882,10.575091909411803,2.9275015923913417,0.003416973110886096,cluster_robust+wild_bootstrap
rep_vso,0.9384153344773276,0.40171476020016084,2.5559279166074265,1.163059932037252,5.616879521806051,2.33602403359475,0.019489988980539313,cluster_robust+wild_bootstrap
