term,coef,se,OR,OR_lower,OR_upper,z,pvalue,inference
rep_attorney,1.7852369492504043,0.44683610696685255,5.960992232897257,2.482927182298946,14.31110370613486,3.995283553445778,6.461686851640736e-05,cluster_robust+wild_bootstrap
rep_agent,1.3373325084793986,0.428343888009027,3.808869814348808,1.6450626818865897,8.818806372788211,3.1221001300973747,0.0017956585457569077,cluster_robust+wild_bootstrap
rep_vso,0.8816899851582914,0.35565727933931296,2.4149775359042995,1.202739314883591,4.849027903845375,2.4790438334234675,0.013173511578608082,cluster_robust+wild_bootstrap
hearing,0.3621286624676668,0.09893015384389194,1.4363837387482354,1.1832034650289742,1.7437391842744778,3.6604477845965167,0.00025177485996519765,cluster_robust+wild_bootstrap
len_chars_clip,-7.064727453471551e-06,4.267398925023356e-06,0.9999929352975017,0.9999845712896772,1.0000012993752838,-1.655511372992363,0.09782081137672378,cluster_robust+wild_bootstrap
ama_cue,0.21475402930072457,0.07376235735703376,1.2395569647719902,1.0727010450888805,1.4323668984469378,2.911431209570016,0.003597771194458307,cluster_robust+wild_bootstrap
