term,coef,se,OR,OR_lower,OR_upper,z,pvalue,inference
rep_attorney,1.8304315976410883,0.5059827966744509,6.236577769998256,2.313369954403665,16.813092176284727,3.617576743066202,0.0002973741722609238,cluster_robust+wild_bootstrap
rep_agent,1.4947331815930809,0.4611187771499152,4.458146878493444,1.8056856449940444,11.00694002044104,3.2415361413641266,0.0011888735823246273,cluster_robust+wild_bootstrap
rep_vso,0.9807015589097956,0.3649096353953595,2.666326170801638,1.3040550430413567,5.451683414007749,2.6875189465667564,0.00719850183453873,cluster_robust+wild_bootstrap
hearing,0.41460785404744166,0.11141572586005787,1.5137770027589854,1.216810427289116,1.8832192449132494,3.7212687064320162,0.00019822437406024875,cluster_robust+wild_bootstrap
len_chars_clip,-2.1204183091213596e-05,5.640068213713731e-06,0.9999787960417159,0.9999677418035167,0.9999898504021152,-3.7595614605610583,0.00017021145974131872,cluster_robust+wild_bootstrap
ama_cue,0.0840288960679116,0.05590732910056756,1.0876603224612844,0.9747741567002625,1.21361955374485,1.5030032273006324,0.13283821176801358,cluster_robust+wild_bootstrap
